soil_moisture,temperature,humidity,ph,rainfall_mm,ET0,ETc,vpd_proxy,depletion,crop_type_enc,growth_stage_enc,irrigation_label
71.0,30.95,3.57,6.27,52.55,0.5,0.383,29.845,15.88,0,2,1
82.0,25.87,9.17,7.83,66.27,0.5,0.42,23.498,1.3,7,1,0
63.0,30.25,6.07,6.51,54.6,0.5,0.446,28.414,23.49,2,2,1
39.0,14.82,32.05,6.66,193.71,0.5,0.489,10.07,10.33,3,2,1
57.0,33.34,2.51,6.93,67.53,0.5,0.575,32.503,26.35,3,0,1
13.0,19.02,29.64,5.59,198.67,0.5,0.383,13.382,34.74,0,2,2
11.0,20.25,23.97,4.61,33.49,0.5,0.45,15.396,81.15,0,0,4
82.0,30.4,6.02,6.87,51.7,0.5,0.632,28.57,5.73,6,3,0
5.0,21.44,28.38,7.38,224.06,0.5,0.44,15.355,36.08,6,1,2
73.0,25.64,13.32,7.35,82.7,0.5,0.604,22.225,6.36,2,3,0
37.0,33.72,3.3,4.75,137.23,0.5,0.517,32.607,27.54,0,3,1
43.0,19.36,21.24,5.1,96.39,0.5,0.42,15.248,32.23,7,1,2
83.0,14.24,33.16,7.24,144.69,0.5,0.45,9.518,0.0,0,0,0
58.0,25.04,9.99,6.75,47.46,0.5,0.42,22.539,30.34,4,1,1
15.0,30.9,4.5,5.76,191.77,0.5,0.661,29.509,35.29,8,3,2
11.0,20.25,23.97,4.61,33.49,0.5,0.489,15.396,81.25,8,2,4
37.0,17.5,29.07,6.27,21.18,0.5,0.69,12.413,59.05,5,3,2
85.0,29.08,2.76,7.49,46.8,0.5,0.525,28.277,3.78,4,0,0
13.0,28.66,6.01,5.7,212.87,0.5,0.51,26.938,31.26,5,2,2
1.0,31.66,4.12,6.15,173.11,0.5,0.661,30.356,54.28,3,3,3
3.0,18.4,28.24,6.49,49.94,0.5,0.604,13.204,85.13,4,3,4
83.0,34.26,3.7,8.72,93.55,0.5,0.44,32.992,0.0,6,1,0
46.0,15.77,20.81,6.12,71.18,0.5,0.632,12.488,36.51,6,3,2
10.0,18.28,21.31,6.16,66.84,0.5,0.42,14.385,73.15,2,1,4
78.0,32.73,4.25,6.13,97.33,0.5,0.48,31.339,0.0,1,1,0
12.0,14.17,31.52,5.8,119.1,0.5,0.51,9.704,57.37,5,2,3
40.0,31.87,3.78,6.05,74.87,0.5,0.51,30.665,41.22,1,2,2
29.0,28.32,10.68,6.49,191.45,0.5,0.69,25.295,21.44,1,3,1
67.0,24.82,18.41,7.49,79.46,0.5,0.446,20.251,12.83,7,2,0
56.0,21.56,10.82,6.76,97.26,0.5,0.632,19.227,19.53,6,3,1
76.0,31.62,6.02,4.7,96.52,0.5,0.42,29.716,0.0,7,1,0
67.0,31.39,2.13,6.6,119.69,0.5,0.517,30.721,2.23,0,3,0
72.0,34.75,3.02,4.67,91.72,0.5,0.604,33.701,4.94,2,3,0
84.0,32.47,3.41,5.37,149.06,0.5,0.446,31.363,0.0,7,2,0
50.0,29.8,4.51,5.72,92.78,0.5,0.632,28.456,26.73,6,3,1
11.0,19.6,22.42,6.6,194.27,0.5,0.44,15.206,38.06,6,1,2
61.0,32.94,7.31,6.76,152.06,0.5,0.517,30.532,0.0,0,3,1
15.0,32.82,0.85,6.51,69.46,0.5,0.48,32.541,67.59,5,1,3
76.0,30.94,4.43,5.67,203.93,0.5,0.55,29.569,0.0,6,0,0
31.0,22.2,17.72,8.71,52.14,0.5,0.48,18.266,56.24,5,1,3
16.0,18.48,28.11,5.01,185.95,0.5,0.69,13.285,35.92,5,3,2
60.0,29.78,6.35,7.08,103.6,0.5,0.446,27.889,13.37,7,2,1
42.0,31.88,2.83,7.68,110.68,0.5,0.446,30.978,29.47,4,2,1
15.0,32.82,0.85,6.51,69.46,0.5,0.489,32.541,67.62,3,2,3
42.0,30.47,5.78,7.06,110.09,0.5,0.36,28.709,29.41,0,1,1
89.0,18.66,22.08,6.62,93.92,0.5,0.6,14.54,0.0,5,0,0
65.0,31.08,5.76,6.36,71.4,0.5,0.45,29.29,17.0,0,0,1
64.0,17.28,54.7,6.55,48.06,0.5,0.69,7.828,24.85,5,3,1
13.0,19.02,29.64,5.59,198.67,0.5,0.44,13.382,34.88,6,1,2
25.0,31.16,4.14,5.87,118.67,0.5,0.48,29.87,44.41,1,1,2
35.0,18.14,28.47,7.43,176.15,0.5,0.604,12.976,19.33,2,3,1
45.0,21.29,18.24,7.29,65.36,0.5,0.575,17.407,38.93,8,0,2
53.0,17.5,23.41,7.16,36.95,0.5,0.525,13.403,38.42,2,0,1
90.0,31.25,4.7,6.03,44.4,0.5,0.69,29.781,0.0,1,3,0
26.0,34.63,3.05,5.99,92.68,0.5,0.489,33.574,50.4,3,2,3
81.0,26.88,7.04,6.1,214.41,0.5,0.604,24.988,0.0,2,3,0
86.0,14.13,31.65,5.82,109.07,0.5,0.46,9.658,0.0,3,1,0
76.0,19.38,23.52,6.16,21.97,0.5,0.42,14.822,19.17,7,1,1
51.0,19.66,23.45,6.0,22.22,0.5,0.44,15.05,44.15,6,1,1
14.0,31.36,2.92,7.13,111.17,0.5,0.446,30.444,57.34,4,2,3
7.0,33.65,3.86,4.55,139.67,0.5,0.383,32.351,56.54,0,2,3
66.0,29.8,5.84,6.06,121.7,0.5,0.6,28.06,2.9,1,0,0
44.0,31.5,4.17,6.22,112.08,0.5,0.525,30.186,27.29,2,0,1
60.0,31.84,1.06,7.35,62.27,0.5,0.604,31.502,24.83,4,3,1
54.0,26.16,9.66,6.13,74.08,0.5,0.446,23.633,27.27,4,2,1
80.0,22.72,16.38,6.02,29.12,0.5,0.42,18.998,13.25,4,1,0
85.0,19.58,24.4,5.84,38.53,0.5,0.446,14.802,5.79,7,2,0
38.0,25.5,4.7,6.99,186.68,0.5,0.44,24.301,13.1,6,1,1
80.0,28.58,8.04,7.57,99.93,0.5,0.36,26.282,0.0,0,1,0
39.0,20.41,41.71,7.04,231.09,0.5,0.575,11.897,0.54,3,0,1
17.0,35.21,1.52,7.54,65.82,0.5,0.36,34.675,66.27,0,1,3
80.0,22.72,16.38,6.02,29.12,0.5,0.42,18.998,13.25,4,1,0
21.0,22.46,9.68,6.61,103.82,0.5,0.489,20.286,52.41,3,2,3
55.0,22.24,16.61,5.83,108.37,0.5,0.69,18.546,17.7,5,3,1
66.0,17.26,19.94,6.58,48.94,0.5,0.69,13.818,22.62,1,3,1
21.0,27.54,8.2,5.68,68.85,0.5,0.42,25.282,61.61,7,1,3
90.0,21.23,23.61,7.22,46.02,0.5,0.42,16.218,0.0,7,1,0
65.0,31.97,3.74,5.92,95.12,0.5,0.51,30.774,10.8,5,2,0
54.0,29.96,4.36,6.11,90.95,0.5,0.489,28.654,22.86,8,2,1
41.0,27.07,9.62,6.21,119.39,0.5,0.6,24.466,28.52,1,0,1
39.0,20.13,21.14,5.42,89.78,0.5,0.48,15.875,38.15,5,1,2
61.0,30.2,4.62,5.9,123.65,0.5,0.446,28.805,7.0,7,2,1
27.0,21.28,20.92,5.61,139.03,0.5,0.51,16.828,37.03,5,2,2
85.0,28.99,2.84,7.02,111.78,0.5,0.446,28.167,0.0,2,2,0
27.0,26.77,9.08,6.05,69.82,0.5,0.45,24.339,55.42,0,0,3
80.0,18.5,25.92,6.46,179.16,0.5,0.525,13.705,0.0,7,0,0
50.0,25.58,8.16,6.36,150.2,0.5,0.661,23.493,11.42,3,3,1
80.0,33.36,1.66,7.14,74.87,0.5,0.69,32.806,1.67,1,3,0
14.0,25.22,5.07,6.74,232.7,0.5,0.489,23.941,24.89,3,2,1
7.0,34.12,3.4,4.76,192.3,0.5,0.525,32.96,42.8,4,0,2
63.0,22.83,18.89,6.43,91.67,0.5,0.446,18.517,13.56,7,2,1
3.0,32.19,3.26,6.04,102.21,0.5,0.383,31.141,70.58,0,2,4
24.0,25.23,9.68,5.06,98.47,0.5,0.661,22.788,51.28,8,3,3
8.0,24.42,11.94,6.21,42.01,0.5,0.446,21.504,81.86,7,2,4
7.0,17.91,22.76,6.63,109.39,0.5,0.446,13.834,64.81,4,2,3
85.0,29.08,2.76,7.49,46.8,0.5,0.51,28.277,3.74,1,2,0
42.0,19.0,29.5,6.95,243.51,0.5,0.69,13.395,0.0,1,3,1
59.0,19.88,25.31,6.43,174.51,0.5,0.525,14.848,0.0,2,0,1
66.0,18.21,44.74,6.08,50.61,0.5,0.44,10.063,21.54,6,1,1
7.0,19.1,27.65,7.28,192.32,0.5,0.604,13.819,43.0,7,3,2
67.0,31.39,2.13,6.6,119.69,0.5,0.45,30.721,2.06,0,0,0
71.0,31.06,3.86,6.1,104.48,0.5,0.446,29.861,2.13,4,2,0
89.0,31.24,4.06,6.0,110.1,0.5,0.46,29.972,0.0,8,1,0
85.0,19.0,12.8,6.74,240.69,0.5,0.42,16.568,0.0,2,1,0
74.0,25.54,10.24,9.39,65.08,0.5,0.604,22.925,10.08,2,3,0
17.0,34.86,2.91,7.16,180.72,0.5,0.489,33.846,35.82,3,2,2
42.0,31.88,2.83,7.68,110.68,0.5,0.661,30.978,30.01,3,3,2
42.0,17.24,28.65,6.78,25.32,0.5,0.45,12.301,52.34,0,0,2
63.0,17.22,54.84,6.55,35.7,0.5,0.525,7.777,28.75,7,0,1
42.0,19.31,23.17,6.28,97.79,0.5,0.489,14.836,33.03,3,2,2
77.0,30.09,5.24,6.34,131.34,0.5,0.517,28.513,0.0,0,3,0
89.0,18.66,22.08,6.62,93.92,0.5,0.46,14.54,0.0,3,1,0
79.0,26.61,7.6,6.21,162.84,0.5,0.489,24.588,0.0,8,2,0
24.0,32.06,3.44,5.83,109.02,0.5,0.468,30.957,47.97,6,2,2
65.0,31.22,3.02,7.81,114.67,0.5,0.575,30.277,5.72,3,0,0
51.0,19.66,23.45,6.0,22.22,0.5,0.632,15.05,44.63,6,3,1
6.0,32.29,7.31,7.08,115.23,0.5,0.489,29.93,64.36,8,2,3
51.0,23.76,19.5,6.6,60.65,0.5,0.575,19.127,34.19,8,0,1
32.0,24.39,10.43,6.25,48.6,0.5,0.36,21.846,55.88,0,1,3
12.0,25.04,17.96,6.16,102.09,0.5,0.575,20.543,62.09,3,0,3
7.0,35.89,4.4,5.78,83.21,0.5,0.525,34.311,72.02,2,0,4
57.0,28.88,8.37,5.63,106.16,0.5,0.51,26.463,15.84,1,2,1
79.0,22.6,16.26,6.17,26.84,0.5,0.525,18.925,15.12,2,0,1
39.0,20.3,42.56,5.11,284.44,0.5,0.51,11.66,0.0,5,2,1
89.0,29.72,2.47,7.45,63.38,0.5,0.661,28.986,0.0,3,3,0
34.0,14.28,31.22,5.75,115.18,0.5,0.489,9.822,36.37,3,2,2
74.0,25.54,10.24,9.39,65.08,0.5,0.575,22.925,10.01,8,0,0
19.0,18.29,18.05,6.91,108.23,0.5,0.632,14.989,53.59,6,3,3
72.0,19.04,29.16,5.01,263.11,0.5,0.446,13.488,0.0,4,2,0
14.0,25.12,8.57,7.52,40.37,0.5,0.46,22.967,76.34,8,1,4
32.0,25.65,16.05,7.1,80.11,0.5,0.45,21.533,47.67,0,0,2
89.0,19.59,18.4,6.28,106.87,0.5,0.42,15.985,0.0,7,1,0
24.0,30.84,5.18,6.65,57.23,0.5,0.69,29.242,62.4,1,3,3
79.0,14.54,30.3,5.69,121.5,0.5,0.36,10.134,0.0,0,1,0
9.0,31.52,4.85,6.16,105.08,0.5,0.489,29.991,64.08,8,2,3
46.0,15.29,33.04,6.86,183.41,0.5,0.525,10.238,6.19,2,0,1
87.0,17.92,49.74,7.75,37.46,0.5,0.51,9.007,4.24,1,2,0
21.0,29.14,6.65,6.76,45.25,0.5,0.446,27.202,68.0,7,2,3
44.0,17.06,20.66,5.93,66.93,0.5,0.48,13.535,39.27,1,1,2
50.0,20.41,41.58,6.95,209.59,0.5,0.45,11.924,0.0,0,0,1
40.0,28.82,6.84,5.84,70.32,0.5,0.51,26.849,42.44,5,2,2
83.0,22.39,17.22,7.99,33.96,0.5,0.48,18.534,9.1,1,1,0
47.0,26.82,11.8,7.23,119.63,0.5,0.42,23.655,22.01,4,1,1
12.0,33.57,2.5,7.75,66.64,0.5,0.517,32.731,71.44,0,3,4
48.0,23.16,15.22,6.29,21.3,0.5,0.46,19.635,47.44,8,1,2
60.0,25.49,14.89,7.06,88.46,0.5,0.55,21.695,17.68,6,0,1
67.0,18.96,20.93,7.01,52.6,0.5,0.446,14.992,20.03,2,2,1
76.0,19.38,23.52,6.16,21.97,0.5,0.517,14.822,19.41,0,3,1
11.0,18.59,23.14,7.27,41.61,0.5,0.6,14.288,79.35,5,0,4
5.0,32.51,8.38,6.83,80.98,0.5,0.489,29.786,74.53,3,2,4
34.0,22.08,19.08,8.06,40.83,0.5,0.489,17.867,56.29,3,2,3
57.0,16.24,29.08,6.5,27.15,0.5,0.48,11.517,36.93,1,1,1
89.0,30.52,5.88,6.85,59.46,0.5,0.489,28.725,0.0,8,2,0
70.0,15.73,32.15,7.09,153.92,0.5,0.446,10.673,0.0,7,2,0
31.0,18.71,31.47,6.95,202.38,0.5,0.69,12.822,16.52,5,3,1
55.0,17.59,27.82,6.64,26.04,0.5,0.36,12.696,38.93,0,1,1
86.0,22.48,18.02,5.96,64.03,0.5,0.604,18.429,0.0,2,3,0
21.0,31.69,9.01,6.55,79.74,0.5,0.46,28.835,58.79,3,1,3
37.0,17.5,29.07,6.27,21.18,0.5,0.6,12.413,58.83,5,0,2
20.0,27.16,13.88,7.78,72.94,0.5,0.46,23.39,61.61,3,1,3
84.0,22.32,16.15,4.94,92.37,0.5,0.604,18.715,0.0,4,3,0
2.0,17.27,30.4,7.33,152.62,0.5,0.575,12.02,58.56,3,0,3
7.0,29.96,2.06,7.33,61.84,0.5,0.489,29.343,77.66,8,2,4
8.0,31.15,4.12,6.65,83.76,0.5,0.446,29.867,70.68,2,2,4
88.0,20.28,22.04,5.94,287.58,0.5,0.661,15.81,0.0,3,3,0
35.0,21.28,21.41,5.82,120.45,0.5,0.69,16.724,34.46,5,3,2
3.0,19.85,24.31,5.54,94.95,0.5,0.446,15.024,72.68,4,2,4
83.0,26.51,9.18,6.31,69.87,0.5,0.489,24.076,0.0,3,2,0
46.0,30.53,6.69,5.83,96.36,0.5,0.51,28.488,29.46,5,2,1
90.0,18.52,20.45,6.29,37.01,0.5,0.51,14.733,1.36,5,2,0
21.0,32.42,7.73,6.91,130.38,0.5,0.517,29.914,45.37,0,3,2
72.0,30.78,3.38,6.22,122.74,0.5,0.632,29.74,0.0,6,3,0
61.0,32.59,3.98,7.7,85.75,0.5,0.6,31.293,17.53,1,0,1
25.0,17.8,22.04,7.13,48.57,0.5,0.604,13.877,63.5,7,3,3
13.0,19.71,26.29,5.29,219.9,0.5,0.36,14.528,29.0,0,1,1
6.0,33.2,7.0,6.94,192.71,0.5,0.575,30.876,43.82,3,0,2
64.0,20.73,22.3,5.82,60.28,0.5,0.604,16.107,21.36,4,3,1
47.0,26.82,11.8,7.23,119.63,0.5,0.42,23.655,22.01,4,1,1
24.0,27.38,14.2,5.75,109.22,0.5,0.446,23.492,47.86,2,2,2
72.0,26.46,7.81,6.11,40.23,0.5,0.44,24.393,18.32,6,1,1
35.0,31.37,1.42,7.01,71.65,0.5,0.446,30.925,46.92,7,2,2
79.0,14.54,30.3,5.69,121.5,0.5,0.661,10.134,0.0,3,3,0
80.0,35.24,3.98,6.33,74.52,0.5,0.42,33.837,1.09,2,1,0
43.0,28.34,9.15,6.14,85.25,0.5,0.42,25.747,35.22,7,1,2
1.0,27.8,6.08,6.36,90.24,0.5,0.51,26.11,76.1,1,2,4
71.0,24.94,17.26,7.6,79.21,0.5,0.575,20.635,9.22,3,0,0
15.0,29.49,5.61,6.16,102.56,0.5,0.55,27.836,58.9,6,0,3
9.0,26.19,10.64,5.63,104.26,0.5,0.575,23.403,64.51,3,0,3
4.0,36.36,4.35,6.71,95.71,0.5,0.69,34.778,72.09,1,3,4
69.0,25.84,11.72,6.41,109.6,0.5,0.48,22.812,2.84,1,1,0
82.0,25.87,9.17,7.83,66.27,0.5,0.42,23.498,1.3,2,1,0
40.0,29.77,3.26,6.71,112.67,0.5,0.51,28.799,31.09,5,2,2
78.0,18.99,21.24,6.28,38.08,0.5,0.525,14.957,13.11,7,0,0
23.0,33.39,3.13,4.82,100.78,0.5,0.6,32.345,51.51,1,0,3
59.0,30.02,5.61,9.68,66.36,0.5,0.51,28.336,24.5,1,2,1
79.0,35.53,3.96,6.38,78.96,0.5,0.45,34.123,0.97,0,0,0
67.0,25.67,17.2,6.05,105.47,0.5,0.468,21.255,5.92,6,2,0
53.0,25.04,16.4,6.4,92.07,0.5,0.446,20.933,23.46,4,2,1
27.0,16.13,27.05,6.38,25.08,0.5,0.51,11.767,67.56,5,2,3
6.0,30.96,3.86,6.72,86.76,0.5,0.44,29.765,71.86,6,1,4
74.0,15.69,23.38,6.65,37.45,0.5,0.489,12.022,17.19,3,2,1
79.0,20.68,21.97,7.07,183.62,0.5,0.69,16.137,0.0,1,3,0
52.0,32.1,7.93,6.27,130.64,0.5,0.575,29.554,14.45,8,0,1
84.0,24.57,10.35,7.84,53.15,0.5,0.51,22.027,3.04,5,2,0
73.0,15.39,29.59,6.5,165.69,0.5,0.383,10.836,0.0,0,2,0
43.0,25.81,7.84,6.18,174.8,0.5,0.48,23.786,11.38,5,1,1
3.0,19.85,24.31,5.54,94.95,0.5,0.383,15.024,72.52,0,2,4
5.0,31.06,4.03,5.95,71.95,0.5,0.42,29.808,76.78,4,1,4
79.0,32.72,1.42,7.57,71.21,0.5,0.55,32.255,3.3,6,0,0
74.0,22.0,19.8,6.88,196.27,0.5,0.489,17.644,0.0,8,2,0
17.0,24.26,14.26,9.16,55.61,0.5,0.42,20.801,69.16,7,1,3
44.0,17.51,16.89,6.38,157.92,0.5,0.69,14.553,15.43,5,3,1
44.0,17.12,18.01,6.23,59.04,0.5,0.604,14.037,41.7,7,3,2
81.0,33.01,3.92,5.82,100.01,0.5,0.661,31.716,0.0,3,3,0
9.0,23.61,11.84,6.61,77.03,0.5,0.604,20.815,71.88,4,3,4
12.0,13.99,32.27,5.89,108.62,0.5,0.45,9.475,60.03,0,0,3
20.0,31.06,1.26,7.26,66.47,0.5,0.468,30.669,63.36,6,2,3
16.0,32.66,3.4,5.17,109.18,0.5,0.604,31.55,56.26,7,3,3
35.0,18.04,20.98,6.79,48.48,0.5,0.468,14.255,53.18,6,2,2
10.0,25.42,4.75,6.76,197.4,0.5,0.45,24.213,38.25,0,0,2
26.0,35.52,3.96,6.47,105.01,0.5,0.6,34.113,47.37,1,0,2
30.0,28.76,6.53,5.51,104.91,0.5,0.632,26.882,43.48,6,3,2
52.0,30.84,4.01,6.14,86.01,0.5,0.604,29.603,26.47,2,3,1
73.0,31.41,2.72,7.19,106.07,0.5,0.525,30.556,0.0,2,0,0
8.0,31.76,3.31,6.81,72.5,0.5,0.383,30.709,73.54,0,2,4
18.0,31.36,1.79,7.6,109.86,0.5,0.45,30.799,53.7,0,0,3
51.0,20.03,14.87,6.86,144.67,0.5,0.604,17.052,11.76,7,3,1
42.0,30.47,5.78,7.06,110.09,0.5,0.42,28.709,29.56,7,1,1
13.0,28.66,6.01,5.7,212.87,0.5,0.383,26.938,30.94,0,2,2
90.0,30.87,5.45,5.78,106.13,0.5,0.383,29.188,0.0,0,2,0
12.0,23.15,8.95,6.99,182.03,0.5,0.69,21.078,40.97,5,3,2
64.0,17.84,18.72,6.54,104.62,0.5,0.632,14.5,9.56,6,3,1
43.0,23.3,12.64,6.17,45.37,0.5,0.525,20.355,46.16,7,0,2
40.0,31.8,2.78,6.44,117.37,0.5,0.69,30.916,30.29,5,3,2
52.0,26.63,8.32,6.01,32.56,0.5,0.42,24.414,40.33,4,1,1
3.0,20.04,22.86,6.27,21.19,0.5,0.6,15.459,92.82,1,0,4
27.0,14.69,29.69,6.04,107.87,0.5,0.632,10.329,45.69,6,3,2
73.0,18.03,18.54,5.57,68.06,0.5,0.48,14.687,9.97,1,1,0
20.0,36.0,4.88,6.09,94.26,0.5,0.44,34.243,55.85,6,1,3
18.0,31.36,1.79,7.6,109.86,0.5,0.525,30.799,53.89,2,0,3
41.0,32.77,1.14,7.12,74.62,0.5,0.517,32.396,40.31,0,3,2
38.0,29.22,6.23,6.31,61.83,0.5,0.604,27.4,46.95,2,3,2
42.0,21.46,20.61,5.81,61.14,0.5,0.48,17.037,42.82,1,1,2
41.0,31.47,7.05,6.09,127.92,0.5,0.489,29.251,25.96,3,2,1
37.0,30.0,6.15,6.42,53.79,0.5,0.661,28.155,50.25,3,3,2
51.0,33.13,0.76,7.26,68.65,0.5,0.51,32.878,31.89,5,2,1
48.0,34.37,3.37,5.18,148.25,0.5,0.48,33.212,13.49,5,1,1
5.0,30.84,1.1,6.53,66.69,0.5,0.517,30.501,78.43,0,3,4
20.0,31.06,1.26,7.26,66.47,0.5,0.42,30.669,63.24,2,1,3
4.0,31.14,3.87,6.88,56.48,0.5,0.42,29.935,81.92,4,1,4
77.0,30.44,4.95,7.98,71.68,0.5,0.69,28.933,5.53,1,3,0
89.0,26.68,12.5,6.36,66.48,0.5,0.6,23.345,0.0,5,0,0
13.0,22.38,10.14,6.83,136.83,0.5,0.661,20.111,52.0,8,3,3
85.0,18.68,15.98,6.08,178.96,0.5,0.69,15.695,0.0,5,3,0
17.0,33.67,3.21,5.56,189.52,0.5,0.45,32.589,33.36,0,0,2
46.0,30.86,4.7,6.65,51.19,0.5,0.604,29.41,41.8,4,3,2
89.0,36.53,3.92,6.73,109.02,0.5,0.632,35.098,0.0,6,3,0
7.0,33.65,3.86,4.55,139.67,0.5,0.42,32.351,56.64,4,1,3
25.0,24.59,11.5,6.35,48.99,0.5,0.525,21.762,63.19,4,0,3
31.0,18.21,20.21,6.25,70.4,0.5,0.489,14.53,51.36,8,2,3
88.0,33.86,1.1,7.7,72.43,0.5,0.45,33.488,0.0,0,0,0
68.0,15.32,26.65,5.71,104.23,0.5,0.575,11.237,5.52,8,0,0
12.0,21.33,20.92,5.95,122.39,0.5,0.42,16.868,56.27,2,1,3
80.0,20.97,17.74,5.63,93.3,0.5,0.6,17.25,0.0,1,0,0
45.0,28.4,4.94,7.14,111.84,0.5,0.575,26.997,26.48,8,0,1
19.0,19.11,18.38,7.0,109.44,0.5,0.42,15.598,52.73,2,1,3
41.0,30.76,4.73,6.86,55.5,0.5,0.446,29.305,45.25,2,2,2
1.0,30.41,6.13,6.19,43.09,0.5,0.446,28.546,88.57,7,2,4
45.0,17.98,15.89,5.55,150.95,0.5,0.42,15.123,15.62,7,1,1
14.0,19.11,28.47,6.88,204.8,0.5,0.6,13.669,32.64,1,0,2
84.0,18.26,27.26,5.93,69.15,0.5,0.48,13.282,0.0,5,1,0
39.0,30.53,8.39,7.43,136.3,0.5,0.51,27.969,25.77,5,2,1
42.0,17.29,17.83,6.98,55.04,0.5,0.517,14.207,44.55,0,3,2
4.0,19.67,51.91,7.07,251.05,0.5,0.446,9.459,29.87,7,2,1
36.0,17.55,17.57,6.48,49.62,0.5,0.604,14.466,52.22,7,3,2
84.0,21.04,20.38,6.38,21.75,0.5,0.517,16.752,11.47,0,3,0
26.0,21.11,22.84,5.53,209.9,0.5,0.69,16.288,19.5,5,3,1
26.0,21.38,20.92,5.85,129.57,0.5,0.525,16.907,40.61,7,0,2
66.0,31.18,4.22,6.21,107.39,0.5,0.661,29.864,6.89,3,3,0
89.0,29.72,2.47,7.45,63.38,0.5,0.604,28.986,0.0,7,3,0
5.0,25.94,15.08,8.17,69.41,0.5,0.489,22.028,77.63,8,2,4
62.0,33.77,3.66,4.67,101.61,0.5,0.6,32.534,12.28,5,0,1
80.0,28.02,8.84,5.88,103.05,0.5,0.51,25.543,0.0,5,2,0
62.0,20.63,11.96,6.91,87.53,0.5,0.42,18.163,15.6,7,1,1
10.0,16.94,19.28,6.38,56.1,0.5,0.604,13.674,76.48,7,3,4
45.0,17.98,16.23,6.99,110.24,0.5,0.517,15.062,26.76,0,3,1
57.0,17.74,22.91,6.18,105.65,0.5,0.46,13.676,15.85,3,1,1
31.0,34.36,3.56,5.27,108.51,0.5,0.69,33.137,41.66,1,3,2
12.0,22.8,16.25,6.04,29.87,0.5,0.36,19.095,80.9,0,1,4
39.0,15.73,20.34,5.73,74.4,0.5,0.6,12.531,42.57,1,0,2
32.0,15.59,25.91,6.5,117.08,0.5,0.6,11.551,38.14,1,0,2
70.0,15.5,28.49,6.32,122.23,0.5,0.36,11.084,0.0,0,1,0
67.0,21.76,14.24,6.81,95.23,0.5,0.55,18.661,8.87,6,0,0
4.0,31.2,1.8,6.16,119.39,0.5,0.6,30.638,65.52,5,0,3
34.0,22.08,19.08,8.06,40.83,0.5,0.48,17.867,56.26,1,1,3
1.0,29.1,5.97,6.27,178.73,0.5,0.446,27.363,52.24,4,2,3
7.0,35.89,4.4,5.78,83.21,0.5,0.42,34.311,71.76,2,1,4
54.0,29.96,4.36,6.11,90.95,0.5,0.46,28.654,22.79,3,1,1
57.0,16.24,29.08,6.5,27.15,0.5,0.69,11.517,37.45,5,3,1
28.0,36.76,3.97,6.33,99.58,0.5,0.44,35.301,46.43,6,1,2
39.0,20.07,23.88,9.94,65.68,0.5,0.446,15.277,44.52,4,2,2
9.0,18.89,21.66,4.93,91.55,0.5,0.525,14.798,67.79,7,0,3
49.0,21.1,23.09,6.43,248.72,0.5,0.446,16.228,0.0,2,2,1
81.0,35.04,5.66,6.64,90.99,0.5,0.604,33.057,0.0,4,3,0
44.0,23.4,15.13,7.17,89.61,0.5,0.604,19.86,33.51,4,3,2
79.0,18.74,28.08,5.57,135.33,0.5,0.55,13.478,0.0,6,0,0
31.0,18.4,27.62,7.04,36.5,0.5,0.383,13.318,60.18,0,2,3
90.0,20.91,11.66,6.52,79.27,0.5,0.604,18.472,0.0,2,3,0
90.0,31.44,7.1,6.78,177.77,0.5,0.661,29.208,0.0,8,3,0
54.0,18.37,23.11,5.94,108.05,0.5,0.51,14.125,18.33,5,2,1
37.0,18.62,19.95,6.14,107.34,0.5,0.525,14.905,35.56,7,0,2
28.0,23.11,16.28,9.42,61.87,0.5,0.46,19.348,56.58,3,1,3
87.0,18.57,30.62,6.9,42.87,0.5,0.42,12.884,2.57,7,1,0
81.0,26.88,7.04,6.1,214.41,0.5,0.36,24.988,0.0,0,1,0
70.0,15.48,26.62,5.79,121.13,0.5,0.69,11.359,0.0,1,3,0
61.0,30.66,4.9,6.05,46.85,0.5,0.661,29.158,28.1,3,3,1
64.0,30.78,8.23,7.01,194.88,0.5,0.517,28.247,0.0,0,3,1
22.0,33.25,3.58,6.99,136.83,0.5,0.517,32.06,42.64,0,3,2
48.0,31.16,3.76,6.19,90.94,0.5,0.42,29.988,28.69,2,1,1
34.0,16.51,21.12,6.44,50.92,0.5,0.51,13.023,53.64,1,2,3
77.0,31.53,5.08,6.43,109.81,0.5,0.46,29.928,0.0,3,1,0
12.0,22.8,16.25,6.04,29.87,0.5,0.575,19.095,81.44,8,0,4
59.0,30.81,3.94,7.95,95.02,0.5,0.55,29.596,16.92,6,0,1
51.0,33.67,3.56,5.57,98.67,0.5,0.604,32.471,24.08,2,3,1
84.0,21.06,23.42,9.41,38.32,0.5,0.383,16.128,6.69,0,2,0
43.0,19.36,21.24,5.1,96.39,0.5,0.51,15.248,32.46,5,2,2
19.0,32.64,4.14,7.53,71.31,0.5,0.468,31.289,63.07,6,2,3
22.0,16.11,33.47,6.13,192.23,0.5,0.489,10.718,27.73,8,2,1
21.0,31.74,3.18,7.58,62.26,0.5,0.383,30.731,63.28,0,2,3
73.0,15.84,20.6,5.54,68.69,0.5,0.446,12.577,9.72,4,2,0
88.0,21.86,18.24,6.14,27.96,0.5,0.51,17.873,5.79,1,2,0
