Temperature,Humidity,Moisture,Soil_Type,Crop_Type,Nitrogen,Potassium,Phosphorous,Fertilizer_Name
25.57,66.24,52.15,Alluvial,Soybean,57.09,43.8,40.26,Compost
29.71,53.72,40.48,Sandy,Maize,15.26,4.64,24.15,MOP
27.68,70.98,63.28,Loamy,Maize,59.56,34.12,50.2,Compost
29.11,60.46,29.56,Sandy,Mustard,6.26,21.21,15.56,DAP
31.51,60.52,24.6,Alluvial,Chickpea,81.64,56.97,55.0,Compost
28.58,54.53,50.12,Silt,Soybean,30.61,35.62,39.09,Urea
32.02,57.51,37.86,Sandy,Soybean,6.06,11.18,13.22,NPK 20-20-20
35.38,59.91,43.2,Silt,Chickpea,57.31,35.01,38.63,Compost
31.59,53.54,56.2,Alluvial,Maize,58.68,62.84,55.63,Compost
31.77,60.34,45.64,Sandy,Wheat,30.09,8.13,7.48,NPK 20-20-20
30.91,66.43,52.7,Alluvial,Rice,71.76,38.27,39.16,Compost
28.76,62.59,47.75,Silt,Vegetables,83.47,36.21,39.9,Compost
19.45,52.42,29.81,Loamy,Mustard,60.51,45.05,24.5,Compost
33.41,69.99,29.9,Sandy,Maize,22.44,23.29,16.81,DAP
33.75,65.48,32.79,Clay,Maize,50.29,38.78,47.9,Compost
27.34,65.79,52.18,Loamy,Vegetables,55.16,42.05,49.08,Compost
31.63,47.02,49.6,Clay,Soybean,59.32,46.87,44.48,Compost
28.11,65.4,43.46,Alluvial,Vegetables,68.92,57.92,57.61,Compost
29.94,61.66,45.7,Alluvial,Soybean,46.93,50.25,44.36,Compost
34.18,58.98,29.1,Silt,Wheat,73.56,24.38,46.91,Compost
26.67,54.58,29.56,Sandy,Rice,19.87,12.99,14.67,NPK 20-20-20
31.18,56.42,51.51,Silt,Maize,34.09,30.29,31.0,Urea
32.27,57.5,29.2,Sandy,Vegetables,12.55,10.52,15.08,NPK 20-20-20
35.16,60.82,18.81,Alluvial,Potato,56.87,52.28,56.28,Compost
27.13,62.77,22.59,Clay,Vegetables,56.54,48.07,42.48,Compost
31.65,55.53,44.75,Silt,Wheat,46.28,39.18,41.56,Compost
33.2,66.08,61.68,Silt,Mustard,47.88,52.48,37.0,Compost
33.51,62.1,66.27,Alluvial,Chickpea,60.55,42.93,47.95,Compost
25.18,58.97,24.92,Alluvial,Vegetables,56.48,63.25,41.83,Compost
29.64,58.61,53.27,Clay,Maize,78.47,47.53,52.14,Compost
26.28,62.98,60.92,Silt,Soybean,73.11,37.46,30.91,Compost
33.06,62.77,59.84,Sandy,Lentil,24.72,7.74,23.29,MOP
28.35,58.78,62.41,Clay,Mustard,74.2,37.92,48.6,Compost
32.53,65.63,51.92,Alluvial,Wheat,67.7,48.53,52.89,Compost
29.62,67.82,44.98,Alluvial,Maize,88.31,50.99,53.82,Compost
27.64,58.83,42.07,Loamy,Potato,64.21,53.57,42.05,Compost
30.81,68.79,40.69,Alluvial,Mustard,75.99,41.64,50.81,Compost
28.76,51.84,52.62,Clay,Wheat,35.47,29.25,50.45,Urea
28.46,60.71,31.88,Loamy,Mustard,67.85,35.98,25.14,Compost
31.24,63.0,45.88,Sandy,Wheat,14.13,13.24,22.47,MOP
29.5,48.33,53.15,Loamy,Mustard,76.35,54.35,26.98,Compost
30.64,65.58,62.53,Alluvial,Maize,71.31,55.32,44.77,Compost
30.56,53.38,43.58,Loamy,Rice,61.29,38.9,20.75,Compost
33.16,55.45,32.23,Alluvial,Vegetables,70.88,39.93,39.24,Compost
27.72,51.75,13.37,Alluvial,Soybean,64.11,52.15,50.9,Compost
31.05,61.03,17.84,Clay,Lentil,81.05,61.96,50.8,Compost
28.23,69.71,58.77,Loamy,Vegetables,59.19,40.25,36.01,Compost
28.24,47.62,45.85,Silt,Soybean,50.14,56.75,25.9,Compost
31.72,46.7,31.03,Alluvial,Wheat,55.89,37.87,52.45,Compost
33.63,59.57,35.54,Clay,Chickpea,59.16,43.72,52.69,Compost
28.2,47.53,49.28,Sandy,Soybean,17.01,4.67,14.14,NPK 20-20-20
29.56,62.27,47.87,Silt,Mustard,40.03,45.33,43.33,Compost
26.46,61.99,33.0,Clay,Potato,58.08,56.88,44.8,Compost
27.53,55.21,29.37,Clay,Lentil,58.5,41.22,41.59,Compost
35.53,57.35,57.33,Alluvial,Soybean,68.9,29.21,39.62,Compost
26.5,65.48,46.23,Clay,Rice,52.19,40.95,44.12,Compost
28.94,57.16,68.06,Sandy,Vegetables,24.11,8.81,10.15,NPK 20-20-20
29.49,63.16,52.79,Clay,Soybean,75.14,48.57,41.42,Compost
33.81,70.01,44.54,Clay,Maize,64.74,49.78,45.0,Compost
31.74,57.17,31.95,Alluvial,Soybean,77.61,43.97,43.09,Compost
33.36,64.23,41.4,Loamy,Potato,81.1,56.9,37.17,Compost
31.47,61.11,55.75,Sandy,Vegetables,20.24,13.65,12.45,NPK 20-20-20
30.23,56.88,26.59,Loamy,Maize,59.73,49.08,36.86,Compost
28.88,53.09,54.43,Loamy,Lentil,64.92,45.56,22.16,Compost
32.11,63.43,40.98,Alluvial,Wheat,53.21,56.46,44.89,Compost
29.15,66.25,40.77,Loamy,Vegetables,53.78,25.73,30.91,Compost
26.18,59.12,59.9,Sandy,Rice,18.32,14.5,7.7,NPK 20-20-20
25.54,49.12,38.38,Loamy,Potato,66.83,28.96,32.8,Compost
33.32,58.53,45.4,Loamy,Wheat,55.84,41.36,37.75,Compost
27.45,54.25,29.06,Sandy,Chickpea,28.17,18.87,9.56,NPK 20-20-20
33.9,58.67,28.71,Alluvial,Wheat,59.78,53.39,54.33,Compost
30.44,65.84,12.65,Loamy,Vegetables,49.88,42.55,35.8,Compost
27.85,54.34,41.01,Clay,Soybean,50.27,40.21,39.66,Compost
32.93,63.27,60.86,Sandy,Mustard,12.4,10.3,25.48,MOP
29.49,52.62,48.29,Sandy,Chickpea,24.58,17.88,16.15,NPK 20-20-20
25.46,59.33,31.63,Loamy,Wheat,61.04,28.17,41.28,Compost
24.56,43.89,38.44,Sandy,Mustard,24.95,10.21,17.11,NPK 20-20-20
29.64,57.55,35.16,Sandy,Wheat,12.44,5.58,16.04,NPK 20-20-20
25.05,60.31,53.91,Loamy,Vegetables,64.73,37.64,50.29,Compost
29.13,67.81,33.98,Loamy,Soybean,45.66,28.92,43.28,Compost
25.01,62.54,36.97,Clay,Wheat,54.58,35.14,51.69,Compost
26.05,59.28,61.48,Clay,Mustard,48.53,26.93,55.83,Compost
33.79,56.47,11.89,Silt,Potato,69.75,44.54,48.11,Compost
30.46,65.86,44.84,Loamy,Rice,46.47,41.58,30.41,Compost
30.12,52.47,55.2,Sandy,Mustard,30.47,11.62,15.91,NPK 20-20-20
25.1,64.73,35.33,Sandy,Wheat,16.99,7.69,10.07,NPK 20-20-20
28.16,65.29,52.02,Silt,Lentil,56.57,30.47,37.4,Compost
25.85,59.47,28.43,Silt,Soybean,31.47,25.56,31.77,Urea
33.65,65.26,49.13,Clay,Chickpea,57.59,43.52,54.5,Compost
31.86,60.27,36.44,Sandy,Lentil,18.7,9.58,22.1,MOP
31.06,61.95,51.19,Loamy,Rice,73.65,36.74,28.46,Compost
26.63,61.26,58.03,Silt,Lentil,44.66,49.53,35.95,Compost
26.9,58.36,40.84,Silt,Rice,51.0,31.02,32.48,Compost
32.35,56.53,41.37,Silt,Chickpea,70.82,38.03,38.62,Compost
27.16,60.63,26.22,Clay,Mustard,61.33,34.8,43.94,Compost
33.89,53.04,48.34,Silt,Chickpea,51.52,25.21,34.48,Compost
34.69,52.18,40.16,Silt,Soybean,49.72,44.42,36.91,Compost
28.9,61.46,25.29,Silt,Chickpea,42.37,39.01,48.02,Compost
31.32,60.18,56.58,Silt,Lentil,32.56,34.0,61.31,Urea
34.7,57.38,40.81,Alluvial,Maize,69.27,45.4,50.15,Compost
32.12,54.08,24.15,Sandy,Lentil,21.14,9.51,24.63,MOP
27.86,55.67,42.11,Alluvial,Rice,51.84,46.07,39.17,Compost
26.1,50.48,56.76,Clay,Mustard,51.72,42.4,42.99,Compost
27.29,65.01,58.36,Silt,Vegetables,45.34,32.15,45.95,Compost
30.5,63.29,22.27,Silt,Maize,47.01,32.93,31.91,Compost
23.68,60.56,61.22,Alluvial,Wheat,56.01,56.4,46.59,Compost
31.39,60.46,39.98,Clay,Lentil,61.02,47.01,38.49,Compost
31.85,66.05,39.86,Loamy,Vegetables,70.85,36.31,38.62,Compost
35.85,50.28,20.95,Silt,Vegetables,42.96,35.12,39.08,Compost
30.12,55.3,53.29,Sandy,Maize,4.48,9.32,14.66,NPK 20-20-20
31.86,59.35,66.44,Sandy,Potato,15.19,9.28,12.15,NPK 20-20-20
34.91,52.53,54.57,Alluvial,Mustard,73.13,45.98,47.52,Compost
40.64,60.28,57.05,Alluvial,Potato,54.82,50.05,40.3,Compost
30.67,53.9,48.35,Alluvial,Chickpea,36.39,34.23,46.16,Urea
31.67,56.87,49.47,Loamy,Wheat,68.3,30.22,28.24,Compost
27.84,61.98,46.03,Alluvial,Maize,40.94,54.35,39.43,Compost
29.93,53.49,60.89,Silt,Vegetables,65.93,22.91,51.85,Compost
28.35,63.48,23.51,Sandy,Maize,32.6,8.97,19.22,NPK 20-20-20
30.3,59.18,34.22,Sandy,Chickpea,26.98,6.27,17.55,NPK 20-20-20
30.08,47.06,19.21,Clay,Mustard,42.57,50.87,48.2,Compost
34.34,59.1,37.5,Alluvial,Lentil,66.48,49.53,54.35,Compost
25.33,63.62,56.46,Loamy,Rice,57.39,42.84,45.27,Compost
29.33,53.17,50.26,Clay,Maize,83.68,42.74,33.04,Compost
24.8,58.69,45.65,Clay,Soybean,61.8,36.72,58.74,Compost
33.31,55.85,19.39,Loamy,Chickpea,48.09,25.07,28.5,Compost
30.75,62.59,34.05,Alluvial,Soybean,77.16,49.76,41.32,Compost
32.97,64.16,50.97,Clay,Maize,53.2,35.06,46.28,Compost
30.91,59.43,49.09,Clay,Vegetables,59.92,40.93,56.21,Compost
27.98,61.08,37.62,Alluvial,Mustard,40.12,45.12,52.44,Compost
34.0,65.0,31.0,Red,Tobacco,23.0,0.0,21.0,Urea
29.67,59.45,59.01,Sandy,Mustard,15.7,14.52,10.09,NPK 20-20-20
30.07,60.28,49.45,Sandy,Chickpea,20.78,9.81,13.21,NPK 20-20-20
29.79,61.59,59.18,Alluvial,Soybean,53.8,61.1,48.59,Compost
26.64,62.02,51.83,Alluvial,Potato,81.97,52.72,35.45,Compost
32.73,54.87,47.78,Silt,Vegetables,47.86,25.69,28.51,Compost
29.77,58.2,53.52,Clay,Vegetables,57.33,21.5,52.53,Compost
30.92,55.79,38.25,Loamy,Lentil,55.3,37.52,27.38,Compost
31.34,54.96,47.72,Sandy,Chickpea,20.11,9.06,18.92,NPK 20-20-20
27.54,56.18,22.44,Sandy,Vegetables,18.23,10.91,19.26,NPK 20-20-20
30.53,65.12,58.58,Silt,Vegetables,46.76,24.08,30.24,Compost
23.59,51.47,43.7,Alluvial,Chickpea,81.62,60.8,47.57,Compost
24.51,64.56,49.42,Loamy,Rice,56.9,56.39,37.33,Compost
27.7,64.2,59.17,Sandy,Lentil,18.09,16.27,14.19,NPK 20-20-20
29.84,72.25,38.26,Loamy,Maize,70.29,29.84,27.03,Compost
26.69,59.32,48.92,Silt,Rice,29.14,46.16,49.41,Urea
31.7,60.46,35.52,Loamy,Wheat,37.75,45.95,59.76,Urea
26.95,53.77,28.13,Silt,Mustard,48.03,44.76,54.09,Compost
23.73,60.42,47.93,Sandy,Mustard,22.4,14.51,19.77,NPK 20-20-20
32.88,67.61,39.37,Alluvial,Soybean,54.84,51.41,36.65,Compost
26.37,60.86,54.94,Sandy,Wheat,30.26,14.02,13.53,NPK 20-20-20
34.95,53.37,20.36,Clay,Vegetables,65.98,58.43,52.73,Compost
33.61,56.5,58.03,Silt,Potato,39.83,32.11,53.69,Urea
34.6,58.21,36.1,Sandy,Rice,24.92,14.11,19.17,NPK 20-20-20
22.63,60.89,36.11,Loamy,Lentil,47.73,42.63,50.48,Compost
30.73,65.24,52.12,Alluvial,Soybean,69.02,39.51,34.81,Compost
29.06,59.02,27.26,Silt,Soybean,48.14,24.51,26.45,Compost
24.1,54.13,47.68,Silt,Potato,58.08,47.52,27.53,Compost
31.61,52.12,46.82,Silt,Lentil,36.7,28.81,51.5,Urea
30.63,57.14,45.97,Alluvial,Vegetables,72.74,28.96,70.81,Compost
30.62,66.52,44.16,Sandy,Soybean,25.07,9.17,5.49,NPK 20-20-20
27.41,56.17,53.39,Sandy,Vegetables,22.6,12.87,12.86,NPK 20-20-20
32.2,59.1,25.29,Alluvial,Wheat,69.19,38.0,54.77,Compost
31.27,50.31,66.39,Silt,Vegetables,33.4,46.11,39.39,Urea
29.92,65.15,45.66,Silt,Soybean,46.56,36.66,39.22,Compost
33.38,60.23,50.27,Silt,Rice,50.99,37.47,41.45,Compost
26.94,64.21,30.29,Loamy,Wheat,42.97,49.2,37.38,Compost
22.17,68.54,49.59,Loamy,Vegetables,47.51,18.46,42.33,MOP
23.94,65.61,40.23,Alluvial,Soybean,58.91,63.09,34.16,Compost
34.79,53.68,39.34,Alluvial,Soybean,61.43,64.19,81.89,Compost
27.48,59.69,44.28,Sandy,Maize,18.42,6.27,21.39,MOP
30.03,58.01,41.6,Silt,Potato,68.88,43.62,43.34,Compost
29.03,63.81,33.37,Sandy,Rice,2.75,13.02,27.05,MOP
29.07,54.2,46.9,Loamy,Chickpea,83.45,28.1,43.16,Compost
24.78,59.97,45.77,Loamy,Wheat,46.52,46.36,44.26,Compost
29.13,46.86,39.84,Clay,Rice,57.74,43.92,59.55,Compost
27.17,51.05,40.53,Alluvial,Mustard,62.67,45.15,40.04,Compost
26.46,65.57,45.19,Sandy,Chickpea,26.39,12.86,15.81,NPK 20-20-20
29.14,64.29,40.58,Loamy,Rice,85.5,37.64,34.27,Compost
27.88,56.77,41.22,Alluvial,Chickpea,74.9,57.64,48.86,Compost
27.41,59.02,47.1,Sandy,Potato,26.65,17.67,25.54,MOP
31.4,60.36,40.13,Sandy,Vegetables,22.64,2.53,13.15,NPK 20-20-20
36.25,73.84,45.31,Sandy,Soybean,28.82,2.15,0.33,NPK 20-20-20
31.74,48.45,65.02,Sandy,Maize,26.14,15.05,10.62,NPK 20-20-20
25.93,48.66,46.85,Sandy,Wheat,16.6,13.83,13.64,NPK 20-20-20
32.36,69.19,42.86,Alluvial,Maize,47.79,53.37,52.86,Compost
36.25,56.41,42.19,Loamy,Maize,73.81,42.39,25.08,Compost
28.67,55.38,47.87,Loamy,Chickpea,48.22,41.7,9.92,Compost
30.91,68.96,42.83,Silt,Potato,70.49,28.47,33.11,Compost
26.8,50.63,45.95,Alluvial,Wheat,67.27,56.89,66.93,Compost
23.99,55.99,20.33,Alluvial,Maize,79.43,42.99,73.3,Compost
35.38,60.64,21.92,Silt,Chickpea,62.73,44.78,40.71,Compost
29.51,61.66,37.29,Silt,Mustard,37.45,45.81,25.53,Urea
28.87,55.29,35.07,Silt,Wheat,41.29,37.3,47.69,Compost
28.74,57.87,61.76,Sandy,Rice,28.8,17.74,6.66,NPK 20-20-20
28.55,62.64,40.29,Loamy,Soybean,61.2,34.69,32.87,Compost
24.52,60.44,59.55,Loamy,Maize,42.93,32.09,42.61,Compost
36.11,70.76,41.65,Loamy,Potato,72.22,47.16,44.72,Compost
29.82,68.91,43.67,Loamy,Mustard,57.88,43.43,57.18,Compost
29.23,61.21,32.16,Loamy,Vegetables,75.13,42.1,40.02,Compost
30.97,58.21,68.44,Alluvial,Potato,66.71,47.47,27.85,Compost
30.74,53.12,51.87,Sandy,Mustard,18.71,4.95,8.61,NPK 20-20-20
31.43,56.54,42.88,Clay,Maize,50.66,37.49,44.5,Compost
28.36,59.88,31.15,Alluvial,Lentil,51.81,64.5,61.04,Compost
29.12,55.81,35.06,Silt,Mustard,35.96,39.87,37.92,Urea
32.53,60.13,45.43,Clay,Soybean,56.96,51.81,45.29,Compost
27.67,58.56,39.5,Alluvial,Potato,82.68,55.61,72.79,Compost
31.04,66.44,54.29,Clay,Rice,60.75,32.42,41.83,Compost
21.75,62.21,42.51,Sandy,Wheat,19.73,20.64,15.38,DAP
32.4,58.71,27.02,Loamy,Potato,75.97,42.47,42.47,Compost
26.76,56.7,52.63,Silt,Potato,37.12,41.05,37.42,Urea
21.92,56.07,55.63,Loamy,Vegetables,56.74,48.28,61.07,Compost
35.87,57.32,34.4,Clay,Potato,80.98,37.52,48.76,Compost
26.5,65.91,28.78,Silt,Mustard,46.7,34.68,44.06,Compost
23.76,56.54,16.7,Clay,Potato,44.44,41.67,44.96,Compost
32.38,59.43,37.85,Clay,Soybean,47.04,45.58,45.99,Compost
31.25,55.47,33.37,Silt,Soybean,52.64,22.6,42.83,Compost
35.54,62.84,42.96,Sandy,Chickpea,23.33,15.86,10.7,NPK 20-20-20
34.06,61.33,40.7,Silt,Soybean,68.47,38.28,38.26,Compost
26.55,56.6,43.38,Sandy,Mustard,31.37,10.17,14.46,NPK 20-20-20
21.32,54.98,46.56,Clay,Vegetables,62.98,48.53,19.41,Compost
28.49,58.44,30.24,Silt,Maize,81.23,45.9,44.42,Compost
34.52,72.33,69.39,Alluvial,Soybean,67.22,55.04,58.66,Compost
24.63,53.66,33.77,Sandy,Vegetables,18.57,13.91,12.55,NPK 20-20-20
30.49,64.51,26.17,Loamy,Wheat,55.71,47.63,51.11,Compost
29.17,64.8,22.66,Alluvial,Rice,69.26,55.62,58.18,Compost
28.2,65.53,50.94,Silt,Lentil,70.83,30.1,38.51,Compost
39.17,51.84,42.33,Alluvial,Maize,49.1,52.07,44.64,Compost
35.3,72.67,38.01,Alluvial,Vegetables,61.35,38.48,57.67,Compost
30.77,58.6,28.1,Silt,Chickpea,55.0,41.91,37.76,Compost
34.16,54.76,40.93,Silt,Chickpea,65.4,29.11,54.09,Compost
27.3,67.13,28.41,Clay,Chickpea,61.3,37.16,30.27,Compost
28.32,53.2,25.46,Sandy,Maize,22.92,20.66,23.52,Urea
24.64,73.56,33.04,Loamy,Vegetables,65.86,37.38,52.55,Compost
32.36,53.22,38.11,Loamy,Soybean,48.1,36.2,40.03,Compost
26.41,56.31,39.72,Loamy,Lentil,31.11,30.68,33.43,Urea
30.13,54.29,47.3,Alluvial,Mustard,80.15,33.97,44.13,Compost
27.1,61.77,42.44,Silt,Vegetables,52.5,38.03,48.88,Compost
34.03,48.55,41.54,Loamy,Potato,58.04,49.98,40.3,Compost
37.23,59.02,29.05,Loamy,Maize,53.49,51.88,43.25,Compost
28.76,58.82,56.84,Clay,Mustard,50.68,48.43,51.49,Compost
36.31,73.86,48.78,Loamy,Vegetables,67.88,27.28,34.48,Compost
29.49,67.02,58.57,Sandy,Soybean,1.63,17.84,16.78,NPK 20-20-20
33.11,59.24,43.91,Silt,Soybean,52.15,30.99,38.29,Compost
39.94,59.15,51.9,Alluvial,Maize,75.39,59.14,59.24,Compost
24.54,56.9,24.18,Loamy,Mustard,42.85,36.61,14.65,Compost
28.53,61.93,39.02,Alluvial,Chickpea,66.83,55.23,61.87,Compost
32.24,59.82,33.86,Clay,Chickpea,58.82,30.98,36.75,Compost
32.98,63.17,63.74,Clay,Potato,53.25,35.32,30.45,Compost
32.18,40.86,40.66,Loamy,Chickpea,65.04,28.39,29.76,Compost
32.94,57.86,32.98,Clay,Potato,78.29,53.92,44.74,Compost
34.42,62.52,11.15,Alluvial,Soybean,61.82,51.51,55.63,Compost
26.26,50.99,31.41,Loamy,Maize,31.72,31.84,28.05,Urea
34.26,56.38,54.77,Alluvial,Mustard,47.49,54.87,50.29,Compost
28.37,57.56,47.96,Alluvial,Potato,68.4,68.0,36.04,Compost
33.01,64.96,28.93,Alluvial,Wheat,68.04,35.34,37.42,Compost
36.19,54.88,22.18,Clay,Chickpea,64.16,50.15,50.68,Compost
31.48,64.69,48.08,Loamy,Wheat,54.63,38.51,40.23,Compost
26.83,60.58,37.45,Sandy,Lentil,9.5,16.18,5.59,NPK 20-20-20
27.13,54.11,23.32,Sandy,Mustard,32.61,9.67,10.77,NPK 20-20-20
28.61,61.02,23.53,Sandy,Mustard,5.92,16.32,17.14,NPK 20-20-20
26.56,57.55,46.75,Sandy,Wheat,30.13,14.82,15.15,NPK 20-20-20
30.11,57.04,58.4,Silt,Wheat,40.0,23.34,35.28,Urea
31.22,66.34,50.55,Clay,Lentil,45.58,50.44,37.98,Compost
29.75,56.99,51.74,Silt,Rice,49.43,22.73,31.09,Compost
25.85,53.03,43.64,Clay,Chickpea,46.04,51.25,44.78,Compost
31.9,53.51,30.37,Silt,Vegetables,38.65,36.93,18.6,DAP
35.1,56.97,56.24,Silt,Chickpea,40.12,43.62,30.32,Compost
25.3,54.18,31.43,Clay,Mustard,67.2,38.88,31.28,Compost
27.64,64.42,46.52,Sandy,Chickpea,26.46,2.59,11.31,NPK 20-20-20
34.1,61.39,51.7,Alluvial,Chickpea,57.86,53.88,63.58,Compost
36.7,68.95,31.44,Sandy,Maize,20.35,11.72,8.35,NPK 20-20-20
28.59,54.51,47.97,Silt,Wheat,51.45,36.18,26.87,Compost
33.4,63.74,49.33,Silt,Maize,44.74,28.53,44.33,Compost
32.72,56.71,31.45,Silt,Chickpea,33.02,27.97,25.11,Urea
30.44,63.87,44.68,Silt,Mustard,49.75,40.21,27.71,Compost
26.67,70.35,32.56,Alluvial,Vegetables,55.52,49.62,57.36,Compost
31.03,59.13,45.92,Alluvial,Mustard,62.97,49.32,54.15,Compost
30.28,60.57,52.12,Clay,Soybean,73.24,45.64,66.71,Compost
33.62,62.58,35.97,Alluvial,Potato,78.9,54.45,53.95,Compost
24.21,51.83,49.51,Alluvial,Wheat,71.98,64.09,56.0,Compost
30.74,52.44,31.37,Clay,Lentil,59.18,43.08,62.03,Compost
30.24,70.83,40.07,Alluvial,Rice,65.53,30.93,36.54,Compost
29.88,61.2,36.57,Clay,Lentil,55.6,56.99,50.89,Compost
30.26,66.78,33.39,Clay,Maize,42.76,42.45,55.81,Compost
31.45,51.51,33.35,Clay,Rice,53.16,37.32,43.03,Compost
32.08,53.65,32.27,Sandy,Vegetables,8.71,16.19,20.67,MOP
29.42,55.89,51.65,Loamy,Potato,63.71,39.22,20.29,Compost
32.02,53.22,47.83,Clay,Potato,48.62,48.05,51.05,Compost
35.77,48.0,54.43,Loamy,Rice,53.1,46.87,30.91,Compost
30.86,65.44,32.15,Sandy,Rice,17.53,8.95,6.01,NPK 20-20-20
24.16,60.88,30.84,Sandy,Maize,24.32,8.56,26.99,MOP
30.57,60.97,22.78,Loamy,Maize,35.68,42.6,59.49,Urea
33.39,64.1,37.96,Sandy,Chickpea,25.02,13.27,20.18,MOP
29.35,62.9,42.4,Clay,Soybean,71.65,45.58,42.66,Compost
25.93,64.52,34.98,Sandy,Mustard,13.01,15.17,17.62,NPK 20-20-20
30.43,57.14,56.14,Sandy,Wheat,31.62,10.7,10.17,NPK 20-20-20
34.71,62.98,51.22,Silt,Wheat,37.88,29.73,47.56,Urea
31.51,66.41,57.75,Alluvial,Wheat,54.98,52.8,52.95,Compost
30.21,62.78,56.37,Alluvial,Potato,59.37,49.93,53.51,Compost
33.57,50.08,52.34,Loamy,Lentil,63.8,33.24,43.29,Compost
24.11,47.15,65.55,Clay,Wheat,43.39,31.72,43.21,Compost
30.99,55.54,37.87,Alluvial,Lentil,58.99,42.19,58.4,Compost
27.44,65.07,31.79,Clay,Rice,53.9,44.79,21.87,Compost
30.47,53.48,47.13,Alluvial,Mustard,74.18,54.17,67.71,Compost
30.98,44.85,35.25,Loamy,Mustard,32.2,49.61,27.23,Urea
36.13,56.12,43.12,Sandy,Maize,14.07,9.09,10.33,NPK 20-20-20
27.12,62.89,39.79,Clay,Soybean,38.24,38.96,38.88,Urea
24.45,60.1,45.47,Clay,Rice,65.76,45.56,37.15,Compost
29.87,53.51,26.81,Loamy,Vegetables,54.23,47.55,56.96,Compost
26.17,63.61,45.38,Loamy,Chickpea,45.41,46.19,33.93,Compost
30.15,54.59,46.94,Sandy,Potato,12.51,20.87,8.09,DAP
35.14,56.6,42.18,Silt,Wheat,53.39,34.09,36.53,Compost
33.1,51.95,45.34,Alluvial,Lentil,71.31,28.28,49.5,Compost
28.14,70.26,53.77,Sandy,Potato,8.68,13.13,10.16,NPK 20-20-20
32.48,53.57,26.86,Clay,Chickpea,71.94,44.36,44.73,Compost
31.33,62.88,37.31,Clay,Vegetables,74.12,33.71,43.68,Compost
31.94,52.73,69.59,Loamy,Mustard,47.54,46.65,38.28,Compost
26.2,58.58,48.58,Alluvial,Mustard,58.38,51.39,64.52,Compost
29.46,61.77,45.5,Loamy,Soybean,44.17,40.15,27.87,Compost
28.75,53.35,47.68,Clay,Wheat,52.69,54.13,65.27,Compost
29.52,55.94,45.22,Silt,Chickpea,55.6,45.22,39.86,Compost
30.34,59.21,32.73,Loamy,Chickpea,49.75,25.4,39.61,Compost
29.03,57.62,35.13,Silt,Maize,55.67,38.92,6.12,Compost
30.75,61.83,42.55,Silt,Lentil,47.93,29.32,39.68,Compost
31.01,56.37,48.83,Clay,Vegetables,74.41,40.5,77.86,Compost
34.29,53.83,50.29,Silt,Wheat,61.9,33.32,26.49,Compost
29.0,57.8,30.24,Alluvial,Lentil,52.99,55.05,35.45,Compost
30.0,60.0,40.0,Sandy,Millets,41.0,0.0,0.0,Urea
33.24,56.09,41.8,Alluvial,Maize,78.77,46.27,62.99,Compost
26.01,61.64,50.41,Alluvial,Potato,53.56,56.46,34.66,Compost
34.46,60.37,55.83,Clay,Rice,64.07,29.15,50.89,Compost
31.22,62.23,52.23,Alluvial,Wheat,80.67,53.96,55.39,Compost
32.36,58.67,50.07,Loamy,Mustard,73.02,23.85,38.93,Compost
38.99,50.62,40.44,Sandy,Chickpea,20.56,18.38,14.73,NPK 20-20-20
27.15,52.07,44.89,Sandy,Rice,18.0,8.0,17.5,NPK 20-20-20
24.93,69.1,51.75,Clay,Chickpea,65.22,75.8,59.89,Compost
28.66,67.34,29.12,Silt,Lentil,52.2,54.11,51.81,Compost
29.94,58.37,45.37,Sandy,Lentil,19.2,13.12,23.02,MOP
32.22,50.64,63.03,Sandy,Lentil,7.75,9.9,10.0,NPK 20-20-20
33.3,61.38,52.21,Alluvial,Wheat,57.22,50.56,55.87,Compost
31.82,58.11,50.02,Sandy,Lentil,37.25,20.3,14.01,DAP
31.57,59.22,51.97,Clay,Soybean,50.57,50.05,43.34,Compost
31.76,64.77,51.48,Silt,Vegetables,59.95,48.39,28.4,Compost
28.98,59.86,34.02,Clay,Lentil,60.12,44.62,43.26,Compost
32.24,53.08,50.01,Clay,Rice,71.32,47.63,58.5,Compost
26.34,46.06,44.69,Loamy,Maize,37.94,45.63,41.77,Urea
29.85,62.57,47.18,Alluvial,Wheat,42.03,35.92,35.24,Compost
37.0,53.46,62.18,Sandy,Vegetables,18.56,13.87,18.51,NPK 20-20-20
30.35,58.01,41.69,Alluvial,Rice,57.9,64.9,53.97,Compost
26.96,55.27,29.9,Loamy,Rice,59.4,48.8,42.44,Compost
29.44,46.81,53.7,Clay,Wheat,54.69,47.29,40.26,Compost
30.15,62.88,26.16,Clay,Soybean,78.93,66.73,26.9,Compost
29.67,55.91,23.79,Silt,Potato,63.23,29.12,36.24,Compost
29.53,56.33,31.61,Silt,Rice,71.27,36.9,55.14,Compost
24.86,54.91,40.41,Alluvial,Chickpea,70.89,43.92,54.9,Compost
27.49,56.61,48.13,Clay,Vegetables,81.95,56.53,40.57,Compost
33.94,63.37,53.47,Loamy,Potato,56.21,46.57,28.1,Compost
26.92,63.52,55.4,Clay,Soybean,55.44,53.97,31.36,Compost
29.55,54.26,41.93,Alluvial,Soybean,50.98,46.05,44.03,Compost
30.86,57.96,49.08,Sandy,Maize,16.91,12.7,9.48,NPK 20-20-20
